drug,condition,rating,has_pred_adr,adr_count,predicted_adrs_str
Levonorgestrel,Birth Control,9,True,1,scared
Contrave,Obesity,8,True,1,headache
Nitrofurantoin,Prevention of Bladder infection,9,True,5,"bladder, infections, nausea, dizziness, neuropathy"
Montelukast,Asthma,3,True,3,"pneumonia, asthma, infection"
Zyprexa,Schizophrenia,3,True,1,nightmare
Desogestrel / ethinyl estradiol,Birth Control,10,True,2,"painful, migraines"
Vaniqa,Hirsutism,1,True,1,noticed
Zoloft,Depression,9,False,0,none
Escitalopram,Anxiety,10,True,1,stressed
Quetiapine,Depression,9,True,2,"depression, increased appetite"
Ethinyl estradiol / norelgestromin,Birth Control,1,True,1,anxiety
Gardasil,Human Papillomavirus Prophylaxis,6,False,0,none
Ceftriaxone,Bacterial Infection,10,True,2,"ear, infections"
Nexplanon,Birth Control,4,True,2,"migra, depression"
Topiramate,Bipolar Disorde,10,False,0,none
Ethinyl estradiol / levonorgestrel,Ovarian Cysts,8,True,6,"acne, cystic, acne, ovarian cyst, painful, anxiety"
Ethinyl estradiol / norethindrone,Birth Control,1,True,1,headache
Ambien,Insomnia,3,False,0,none
Advil Cold and Sinus,Sinus Symptoms,10,True,7,"headache, migra, sinus, headache, migra, migra, headache"
Topamax,Migraine Prevention,1,True,2,"depression, anxiety"
Tramadol,ibromyalgia,10,True,1,pain
Mirena,Abnormal Uterine Bleeding,1,True,1,abdominal pain
Clindamycin / tretinoin,Acne,7,True,2,"acne, acne"
Clonazepam,Insomnia,1,True,1,insomnia
Zoloft,Depression,6,True,1,depression
Etonogestrel,Birth Control,9,False,0,none
Escitalopram,Anxiety,9,True,1,anxiety
Lisinopril,High Blood Pressure,10,False,0,none
Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,9,False,0,none
Alprazolam,Anxiety,10,True,4,"stress, panic attacks, fear, anxiety disorder"
Sumatriptan,Cluster Headaches,1,True,1,accidentally
Ethinyl estradiol / etonogestrel,Birth Control,10,False,0,none
Ethinyl estradiol / norethindrone,Abnormal Uterine Bleeding,6,True,1,acne
Loestrin 24 Fe,Menstrual Disorders,10,True,1,scared
Levonorgestrel,Birth Control,1,False,0,none
Pregabalin,Pain,9,True,3,"pain, hernia, pain"
Quetiapine,Depression,8,False,0,none
Varenicline,Smoking Cessation,10,False,0,none
Dexbrompheniramine / pseudoephedrine,Cold Symptoms,10,False,0,none
Apri,Birth Control,10,True,1,noticed
Medroxyprogesterone,Birth Control,9,True,3,"pregnancy, irritability, anger"
Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,5,True,2,"nasal congestion, insomnia"
Morphine / naltrexone,Pain,10,False,0,none
Xanax XR,Panic Disorde,9,True,4,"stress, anxiety, anxiety disorder, anxiety"
Latuda,Schizoaffective Disorde,10,True,2,"noticed, schizoaffective disorder"
Escitalopram,Anxiety,10,True,2,"dizziness, anxiety"
Sertraline,Depression,10,True,2,"depression, anxiety"
Belviq,Weight Loss,10,False,0,none
Duragesic,Chronic Pain,10,True,1,duragesi
Wellbutrin,Depression,3,False,0,none
Adderall XR,ADHD,9,False,0,none
Fioricet,Headache,8,True,5,"headache, ache, pains, notice, headache"
Immune globulin subcutaneous,Primary Immunodeficiency Syndrome,9,True,1,sinusitis
Linaclotide,Constipation,1,False,0,none
Clindamycin,Bacterial Infection,10,True,5,"abscess, painful, pain, swelling, swelling"
ParaGard,Birth Control,5,True,5,"painful, pregnancy, noticed, fatigue, noticeable"
Primatene,Cold Symptoms,8,True,1,cough
Hydrochlorothiazide,High Blood Pressure,7,False,0,none
Dextroamphetamine,Narcolepsy,8,True,1,anxiety attacks
Uloric,Gout,6,True,2,"rashes, swelling"
Triumeq,HIV Infection,9,False,0,none
Etonogestrel,Birth Control,2,True,1,noticing
Doxepin,Insomnia,8,True,1,fall
Bupropion,Panic Disorde,6,True,3,"noticed, falling, bizarre dreams"
Quetiapine,Post Traumatic Stress Disorde,10,True,3,"traumatic, stress, high cholesterol"
Stendra,Erectile Dysfunction,10,True,1,congestion and
Fluoxetine,Anxiety and Stress,10,False,0,none
Buprenorphine,Opiate Dependence,10,False,0,none
Microgestin Fe 1 / 20,Birth Control,9,True,2,"pregnancy, nausea"
Divalproex sodium,Bipolar Disorde,8,True,5,"depression, scared, noticed, vivid dreams, fears"
Alesse,Birth Control,5,True,2,"pregnancy, stressed"
NuvaRing,Birth Control,6,True,1,acne
Olanzapine,Bipolar Disorde,6,True,2,"manic episodes, manic episodes"
Yasmin,Menstrual Disorders,5,True,7,"surgery, poly, cyst, cyst, painful, polyps, cysts"
Phentermine,Weight Loss,7,True,2,"headache, insomnia"
Alirocumab,High Cholesterol,2,True,5,"sinusitis, earache, fearing, bladder, infection"
Tioconazole,Vaginal Yeast Infection,1,True,5,"yeast, infection, discomfort, pain, burning"
Paxil,Anxiety and Stress,8,False,0,none
Farxiga,"Diabetes, Type 2",1,False,0,none
Isotretinoin,Acne,10,True,2,"painful, acne"
Tri-Sprintec,Birth Control,1,False,0,none
Lidoderm,Pain,10,True,5,"pain, low, back, pain, sticks"
Buprenorphine / naloxone,Opiate Dependence,10,True,4,"pain, constipation, sweating, dependence"
Temazepam,Insomnia,10,True,1,insomnia
Sertraline,Major Depressive Disorde,10,True,3,"depression, heart racing, crying"
Varenicline,Smoking Cessation,6,False,0,none
Medroxyprogesterone,Abnormal Uterine Bleeding,1,True,3,"nausea, infection, fallopian"
Vraylar,Bipolar Disorde,9,False,0,none
Kyleena,Birth Control,10,True,1,pain
Meloxicam,ibromyalgia,10,True,2,"pain, pain"
Atenolol,Anxiety,9,True,3,"anxiety, palpit, glaucoma"
Lorazepam,Anxiety,10,False,0,none
Buspirone,Panic Disorde,5,True,3,"panic disorder, noticing, panic attacks"
Levonorgestrel,Birth Control,8,True,2,"painful, painful"
CellCept,Myasthenia Gravis,10,False,0,none
Ocella,Birth Control,10,True,2,"acne, migraines"
Etonogestrel,Birth Control,1,True,1,infection
Lorcaserin,Weight Loss,1,True,1,muscle spasms
Epiduo,Acne,7,True,2,"burning, noticed"
Adalimumab,Rheumatoid Arthritis,1,True,3,"death, pneumonia, psoriasis"
Prednisone,Asthma,7,True,2,"asthma, cataracts"
Aspirin / butalbital / caffeine,Migraine,10,True,1,migraine
Ethinyl estradiol / norgestimate,Birth Control,6,True,1,headache
Ethinyl estradiol / levonorgestrel,Birth Control,1,True,2,"mood swings, depression swings"
Xanax,31</span> users found this comment helpful.,10,True,1,panic attack
Tizanidine,Muscle Spasm,8,True,1,accidentally
Tadalafil,Erectile Dysfunction,10,False,0,none
Aluminum chloride hexahydrate,Hyperhidrosis,9,True,1,burning
Fetzima,Depression,2,True,1,traumatic
Plan B One-Step,Emergency Contraception,10,False,0,none
Clonidine,ADHD,8,True,2,"falling, disorder has"
Cephalexin,Skin or Soft Tissue Infection,2,True,4,"soft tissue, infection, swelling, regardless"
Ondansetron,"Nausea/Vomiting, Postoperative",1,True,7,"nausea, surgery, nausea, dizziness, vomiting, shivering, vomiting"
Lithium,Bipolar Disorde,10,False,0,none
Zofran,Nausea/Vomiting,10,False,0,none
Venlafaxine,ibromyalgia,1,True,1,pain
Montelukast,Allergic Rhinitis,1,True,1,anxiety
Levonorgestrel,Birth Control,10,True,2,"scared, painful"
Venlafaxine,Depression,10,False,0,none
Levonorgestrel,Emergency Contraception,10,False,0,none
Olanzapine,Bipolar Disorde,10,True,1,anxiety
Atomoxetine,ADHD,1,False,0,none
Diazepam,Seizures,10,True,1,pain
Reclast,Prevention of Osteoporosis,7,True,2,"pain, fractured"
Doxepin,Insomnia,1,True,1,insomnia
Levonorgestrel,Birth Control,9,True,1,painful
Ciclopirox,"Onychomycosis, Fingernail",8,True,3,"painful, noticed, keratosis"
Hiprex,Urinary Tract Infection,10,True,3,"cys, antibiotics, cystitis"
Clonazepam,Anxiety,9,False,0,none
Skelaxin,ibromyalgia,9,True,2,"herniated, fibromyalgia"
Implanon,Birth Control,1,True,1,painful
Drospirenone / ethinyl estradiol / levomefolate calcium,Birth Control,6,True,2,"mood swings, headaches"
Lorcaserin,Weight Loss,10,True,1,noticed
Amlodipine / olmesartan,High Blood Pressure,7,False,0,none
Mirena,Birth Control,10,True,2,"depression, sexually active"
Propafenone,Atrial Fibrillation,8,False,0,none
Mirena,Birth Control,2,True,1,orgasm
Quetiapine,Bipolar Disorde,9,False,0,none
Trintellix,Major Depressive Disorde,8,True,2,"depression, anxiety"
Synthroid,"Hypothyroidism, After Thyroid Removal",9,False,0,none
Voltaren Gel,Pain,10,True,1,pain
Synvisc-One,Osteoarthritis,1,False,0,none
Ethinyl estradiol / levonorgestrel,Endometriosis,10,True,3,"endometriosis, endometriosis, pain"
Concerta,ADHD,8,True,1,anxiety
Oxycodone,Pain,9,True,1,pain
Acetaminophen / hydrocodone,Back Pain,10,True,2,"pain, pain"
Ethinyl estradiol / levonorgestrel,Birth Control,4,False,0,none
Entresto,Heart Failure,1,True,1,decreased appetite
Aluminum chloride hexahydrate,Hyperhidrosis,10,False,0,none
Leuprolide,Endometriosis,1,True,2,"pain, depression"
Venlafaxine,Anxiety and Stress,1,True,4,"stress, withdrawal symptoms, anxiety, irritability"
Loratadine,Urticaria,1,False,0,none
Spironolactone,Acne,10,True,6,"cystic, acne, acne, cystic, acne, antibiotics"
Nortriptyline,Migraine Prevention,9,True,3,"migra, pain, headaches"
Efinaconazole,"Onychomycosis, Toenail",10,True,1,infection
Methylphenidate,ADHD,6,False,0,none
Etonogestrel,Birth Control,10,True,2,"scare, headaches"
Zoloft,Anxiety and Stress,9,True,5,"chronic, pain, anxiety, anxiety, stress"
Effexor,Depression,1,True,2,"anxiety, depression"
Nexplanon,Birth Control,5,True,3,"chest, pain, fall"
Ultram,Pain,8,True,4,"fibromyalgia, osteoarthritis, pain, head"
Dicyclomine,Irritable Bowel Syndrome,10,True,1,pain
Celexa,Anxiety and Stress,5,True,6,"stress, anxiety, panic attacks, anxiety, fatigue, sweats ,"
Amerge,Migraine,10,True,1,migraine
Flexeril,Muscle Spasm,10,True,3,"back, pain, injury"
Hydrochlorothiazide / triamterene,High Blood Pressure,9,False,0,none
Voltaren Gel,Pain,9,True,4,"neuropathy, pain, fall, injury"
Tamiflu,Influenza,1,False,0,none
Paxil,Anxiety and Stress,10,True,1,anxiety
Alprazolam,Anxiety,10,False,0,none
Klonopin,Anxiety,9,True,1,anxiety disorder
Golimumab,Rheumatoid Arthritis,10,True,2,"rheumatoid, arthritis"
Alprostadil,Erectile Dysfunction,2,True,1,swelling
Escitalopram,Depression,10,True,1,stress
Phentermine,Weight Loss,10,True,2,"dry mouth, noticed"
Provigil,Narcolepsy,7,True,1,pregnancy
Phentermine,Weight Loss,8,True,1,pregnancy
Copper,Birth Control,8,True,1,sub
Duloxetine,Depression,10,True,5,"depression, depression, depression, depression, depression"
Prazosin,Post Traumatic Stress Disorde,10,True,1,nightmares
Etonogestrel,Birth Control,8,False,0,none
Cholestyramine,Irritable Bowel Syndrome,10,False,0,none
Etonogestrel,Birth Control,5,True,2,"fatigue, depression"
Zolpidem,Insomnia,2,False,0,none
Provera,Amenorrhea,5,True,3,"mood swings, headache, dizziness"
Mucinex D,Cough and Nasal Congestion,2,True,1,coughing
Ulipristal,Emergency Contraception,10,True,1,worry
Cyclobenzaprine,ibromyalgia,9,True,3,"fibromyalgia, muscle spasms, mouth especially"
Gelnique,Overactive Bladde,4,True,1,sticky
Victoza,"Diabetes, Type 2",1,True,2,"nausea, headaches"
Duloxetine,Depression,9,True,1,headaches
Phentermine / topiramate,Weight Loss,10,False,0,none
Nitrofurantoin,Urinary Tract Infection,10,True,3,"urinary tract, infection, antibiotics"
Levonorgestrel,Emergency Contraception,10,False,0,none
Medroxyprogesterone,Abnormal Uterine Bleeding,1,True,1,falling
Etonogestrel,Birth Control,1,True,2,"painful, depression"
Atripla,HIV Infection,10,False,0,none
Levonorgestrel,Birth Control,10,False,0,none
Topiramate,Obesity,8,False,0,none
Acetaminophen / chlorpheniramine / phenylephrine,Sinus Symptoms,10,False,0,none
Tioconazole,Vaginal Yeast Infection,4,True,5,"burns, infection, yeast, infection, painfully"
Risperidone,Autism,2,True,2,"puberty, aggression"
Clonazepam,Anxiety,9,True,2,"anxiety, panic disorder"
Avelox,Bronchitis,10,True,1,coughing
Etanercept,Rheumatoid Arthritis,10,False,0,none
Tranexamic acid,Menorrhagia,8,True,3,"accidents, accidents, headaches"
Valium,Anxiety,8,True,1,anxiety
Ethinyl estradiol / norgestimate,Birth Control,9,True,1,pregnancy
Lorazepam,Anxiety,9,True,2,"traumatic, anxiety"
Cialis,Benign Prostatic Hyperplasia,9,True,1,painful
Modafinil,ADHD,10,True,1,panic disorder
Ethinyl estradiol / norelgestromin,Birth Control,8,True,2,"cough, acne"
Etonogestrel,Birth Control,9,True,2,"painful, mood swings"
Etonogestrel,Birth Control,7,True,2,"numbness, clotting"
Mirena,Birth Control,10,False,0,none
Doxycycline,Acne,8,True,4,"topic, cystic, pimples, scarring"
Loestrin 24 Fe,9</span> users found this comment helpful.,10,False,0,none
Aspirin / carisoprodol / codeine,Pain,9,True,2,"back, pain"
Escitalopram,Bipolar Disorde,9,False,0,none
Tofranil,Panic Disorde,10,True,3,"panic attacks, panic attacks, teacher"
Mirena,Birth Control,9,True,2,"notice, stress"
Hydromorphone,Pain,7,True,3,"constipation, pain, withdrawal symptoms"
Nucynta,Pain,10,True,3,"pain, hernia, surgery"
Humira,Ulcerative Colitis,10,True,2,"ulcer, colitis"
Bisacodyl,Constipation,9,True,2,"stick, constipation"
Ethinyl estradiol / levonorgestrel,Birth Control,6,True,2,"nightmare which, vaginal dryness"
Ethinyl estradiol / norgestimate,Birth Control,7,True,7,"acne, depression, anxiety, sickness, nausea, depression, anxiety"
Copper,Birth Control,10,True,3,"breast feeding, pain, vaginal dryness"
Erlotinib,Non-Small Cell Lung Cance,9,False,0,none
Contrave,Weight Loss,5,True,2,"nausea, headache but"
Chlorpheniramine / pseudoephedrine,Allergic Rhinitis,10,True,2,"sneezing, coughing"
Epiduo,Acne,10,True,1,acne
Pentosan polysulfate sodium,Interstitial Cystitis,9,False,0,none
Suvorexant,Insomnia,9,True,4,"anxiety, depression, fall, hallucination"
Lurasidone,Bipolar Disorde,3,True,3,"bipolar disorder, anxiety, anxiety"
Rituximab,Pemphigus,8,False,0,none
Dulaglutide,"Diabetes, Type 2",2,True,7,"nausea, vomiting, fatigue, nausea, vomiting, fatigue, migra"
Ethinyl estradiol / etonogestrel,Birth Control,7,False,0,none
Bupropion / naltrexone,Obesity,3,False,0,none
Diazepam,Temporomandibular Joint Disorde,10,True,4,"nightmares, nightmares, headache, headache"
Exenatide,"Diabetes, Type 2",10,False,0,none
Quetiapine,Bipolar Disorde,10,False,0,none
Duloxetine,Depression,8,True,2,"nausea, nausea"
Levofloxacin,Pneumonia,10,True,1,pneumonia
Norco,Pain,8,True,2,"leg, pain"
Bupropion,Depression,10,True,7,"traumatic, stress, anxiety, depression, anxiety, anxiety, fatigue"
Sulfamethoxazole / trimethoprim,Infection Prophylaxis,9,True,1,upset stomach
Skyla,Birth Control,1,False,0,none
Klonopin,Panic Disorde,10,True,1,panic attacks
Benzoyl peroxide / clindamycin,Acne,10,True,1,acne
Exemestane,Breast Cance,1,True,4,"ache, headache, pain, fatigue"
Hyaluronan,Osteoarthritis,10,True,3,"pain, ache, pain"
Buprenorphine / naloxone,Opiate Dependence,7,True,3,"narcotics, depression, suicide"
Dulcolax,Constipation,5,True,2,"abdominal, collapsed"
Linezolid,Methicillin-Resistant Staphylococcus Aureus Infection,8,True,1,nausea
Armour Thyroid,Underactive Thyroid,1,True,1,pimples
Oracea,Rosacea,10,True,2,"acne, dermatillomania"
Moxifloxacin,Intraabdominal Infection,8,True,4,"urinary tract, infection, nausea, nausea"
Zantac 150,GERD,10,False,0,none
Ethinyl estradiol / norethindrone,Birth Control,7,True,2,"noticeable, tenderness"
Diazepam,Anxiety,10,True,3,"neck tightness, anxiety disorder, anxiety"
Nortriptyline,Neuralgia,10,True,4,"migraine, headache, am, constipation"
Desvenlafaxine,Anxiety,9,True,4,"panic disorder, anxiety disorder, panic attack, depression"
Contrave,Obesity,3,True,2,"constipation, anxiety"
Enbrel,Psoriasis,6,True,1,massive
Tranexamic acid,Menorrhagia,10,True,2,"drastically, headaches"
Sprintec,Ovarian Cysts,2,True,7,"acne, anxiety, nausea, migra, mood swings, insomnia, depression"
Suprep Bowel Prep Kit,Bowel Preparation,1,True,1,muscle spasms
Acetaminophen / codeine,Cough,10,False,0,none
Atomoxetine,ADHD,6,False,0,none
Polyethylene glycol 3350 with electrolytes,Bowel Preparation,1,True,1,pain
Etonogestrel,Birth Control,3,True,3,"acne, anxiety, depression"
Etonogestrel,Birth Control,8,False,0,none
Docosanol,Herpes Simplex,10,True,1,practically
Escitalopram,Anxiety,6,False,0,none
Carisoprodol,Muscle Spasm,10,True,2,"back, pain"
Testosterone,"Hypogonadism, Male",1,True,1,delusion
Effexor XR,Anxiety,10,True,3,"anxiety, stuttering, hardly"
Citalopram,Obsessive Compulsive Disorde,10,True,2,"panic attacks, phobia"
Vortioxetine,Depression,6,True,2,"sweating, headache"
Apremilast,Psoriatic Arthritis,10,False,0,none
Propofol,Anesthesia,10,True,3,"accident, pain, hangover"
Linaclotide,Irritable Bowel Syndrome,1,True,2,"abdominal, pain"
Pregabalin,Generalized Anxiety Disorde,10,True,2,"anxiety, anxiety"
Pseudoephedrine,Nasal Congestion,1,True,1,noticeable
AndroGel,"Hypogonadism, Male",2,True,1,night sweats .
Adipex-P,Weight Loss,7,False,0,none
Exemestane,Breast Cance,3,True,1,pains
Fentanyl,Pain,9,False,0,none
Buspirone,Panic Disorde,9,True,3,"panic attacks, anxiety, depression"
Etonogestrel,Birth Control,10,False,0,none
Aggrenox,"Ischemic Stroke, Prophylaxis",10,True,1,headache
Viibryd,Major Depressive Disorde,2,True,4,"abdominal, pain, discomfort, constipation"
Nadolol,Migraine Prevention,2,False,0,none
Tamiflu,Influenza,1,True,3,"vomiting, nausea, vomiting"
Sitagliptin,"Diabetes, Type 2",8,False,0,none
Celexa,Depression,8,True,3,"anxiety, depression, scared"
Suprep Bowel Prep Kit,Bowel Preparation,2,True,1,pain
Levaquin,Bacterial Infection,1,False,0,none
Ethinyl estradiol / norgestimate,Birth Control,6,True,1,mood swings
Desogestrel / ethinyl estradiol,Birth Control,1,True,2,"crying, acne"
Microgestin Fe 1 / 20,Birth Control,1,False,0,none
Tretinoin,Acne,10,True,7,"acne, scarring, cystic, acne, scars, acne, scars"
Singulair,Allergic Rhinitis,10,False,0,none
Amitriptyline,Migraine Prevention,7,True,9,"migraine, aura, aura, dizziness, vertigo, numbness, vomiting, forget, dizziness"
Tamiflu,Influenza,1,True,2,"headaches, irritations ,"
Valacyclovir,"Herpes Simplex, Suppression",10,False,0,none
Lamotrigine,Bipolar Disorde,9,True,1,fear
Harvoni,Hepatitis C,7,True,1,fatigue
Milnacipran,ibromyalgia,8,True,1,massage
Etonogestrel,Birth Control,3,True,2,"migra, noticeable"
Arthrotec,Sciatica,9,True,3,"sciatica, hernia, disappeared"
Clindamycin,Bacterial Infection,6,True,7,"bacterial, infection, nausea, heartburn, infection, bacterial, infection"
Xulane,Birth Control,7,True,1,stopped
Trazodone,Insomnia,1,True,1,violently
Levofloxacin,Pneumonia,7,True,4,"pneumonia, cough, pain, coughed"
Amitriptyline,Pain,10,True,2,"hernia, eased pain ."
Humira,Plaque Psoriasis,10,False,0,none
Oxymetazoline,Nasal Congestion,1,True,1,burned
Fluocinonide,Dermatitis,9,True,3,"rash, fungal, infection"
Thyroid desiccated,Underactive Thyroid,9,True,4,"noticed, chest, pains, drastically"
Mirena,Birth Control,10,True,1,political
Macrobid,Urinary Tract Infection,6,True,1,nausea
Etonogestrel,Birth Control,1,False,0,none
Plan B,Emergency Contraception,9,True,2,"pregnancy, scared bleed"
Cyclobenzaprine,Muscle Spasm,9,True,3,"muscle tightness, arthritis, constipation"
Metoprolol Tartrate,High Blood Pressure,8,False,0,none
Gabapentin,Pain,10,True,1,pain
Escitalopram,Anxiety,10,True,2,"panic attacks, anxiety"
Phentermine / topiramate,Weight Loss,10,True,1,constipation
Diclofenac,Osteoarthritis,9,True,3,"surgery, swelling, pain"
Temazepam,Insomnia,9,False,0,none
Lexapro,Anxiety,8,True,2,"discouraged, anxiety"
Lithium,Bipolar Disorde,9,True,2,"trem, tremor"
Liraglutide,Obesity,1,False,0,none
Adipex-P,Weight Loss,10,True,2,"swings and, hostility"
Ortho Tri-Cyclen Lo,Birth Control,3,True,3,"acne, nausea, nightmare"
Ethinyl estradiol / norethindrone,Polycystic Ovary Syndrome,9,True,2,"polycystic, tender swings"
Escitalopram,Depression,8,True,1,depression
Valacyclovir,Cold Sores,10,False,0,none
Efavirenz / emtricitabine / tenofovir,HIV Infection,10,True,1,vivid dreams
Retin-A,Acne,9,True,2,"acne, pimples"
Amitriptyline,Interstitial Cystitis,10,True,3,"cystitis, pain, pain"
